UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF
1375,L00680,L,298.7,309.1,1655,43.3,19,0,0,0,0,0,0
1376,H00286,H,296.3,304.2,1686,40.3,123,0,0,0,0,0,0
1377,L00681,L,299.2,310.7,1259,56.7,2,0,0,0,0,0,0
1378,M00411,M,300.8,309.9,1654,50.0,156,0,0,0,0,0,0
1379,L00682,L,299.1,308.3,1563,37.3,19,0,0,0,0,0,0
1380,M00412,M,299.4,309.5,1354,38.0,9,0,0,0,0,0,0
1381,L00683,L,302.3,313.7,1380,50.1,188,0,0,0,0,0,0
1382,L00684,L,300.2,311.3,1168,42.8,226,1,1,0,0,0,0
1383,H00287,H,298.3,309.2,1881,26.3,89,0,0,0,0,0,0
1384,L00685,L,301.4,311.1,1741,60.9,93,1,0,0,1,0,0
1385,M00413,M,300.4,310.1,1280,30.1,217,0,0,0,0,0,0
1386,L00686,L,295.0,305.3,1697,64.8,164,1,0,0,1,0,0
1387,M00414,M,300.9,310.7,1423,44.3,83,0,0,0,0,0,0
1388,L00687,L,300.8,311.7,1720,33.6,50,0,0,0,0,0,0
1389,H00288,H,300.0,310.9,1438,16.3,116,1,0,0,1,0,0
1390,L00688,L,301.8,312.4,1465,47.8,169,0,0,0,0,0,0
1391,L00689,L,298.7,306.1,1480,24.5,200,0,0,0,0,0,0
1392,L00690,L,300.7,310.8,1406,43.6,202,1,1,0,0,0,0
1393,L00691,L,296.9,306.8,1817,59.3,96,1,0,0,1,0,0
1394,M00415,M,300.8,311.0,1717,28.6,29,0,0,0,0,0,0
1395,L00692,L,303.9,313.2,1559,47.4,221,1,1,0,0,0,0
1396,H00289,H,298.0,306.7,1742,31.9,44,0,0,0,0,0,0
1397,L00693,L,298.5,308.9,1212,51.3,214,0,0,0,0,0,0
1398,L00694,L,298.6,308.2,1292,40.7,99,0,0,0,0,0,0
1399,M00416,M,300.3,310.8,1632,39.8,151,0,0,0,0,0,0
1400,M00417,M,297.9,307.2,1685,52.1,158,1,0,0,1,0,0
1401,L00695,L,300.8,312.3,1593,46.3,22,0,0,0,0,0,0
1402,L00696,L,301.7,312.7,1168,32.0,52,0,0,0,0,0,0
1403,L00697,L,301.1,311.4,1325,57.9,41,0,0,0,0,0,0
1404,M00418,M,296.5,306.2,1621,24.6,163,0,0,0,0,0,0
1405,M00419,M,302.0,312.8,2023,42.8,103,1,0,0,1,0,0
1406,L00698,L,301.9,312.3,1781,31.8,112,0,0,0,0,0,0
1407,H00290,H,301.7,311.9,1853,25.1,161,0,0,0,0,0,0
1408,H00291,H,300.7,311.8,1605,28.7,84,0,0,0,0,0,0
1409,M00420,M,300.4,311.9,1604,39.5,153,0,0,0,0,0,0
1410,H00292,H,302.1,310.8,1331,43.5,70,0,0,0,0,0,0
1411,L00699,L,303.8,312.8,1728,50.6,152,1,0,0,1,0,0
1412,L00700,L,298.1,307.3,1523,54.8,2,0,0,0,0,0,0
1413,L00701,L,302.2,310.7,1676,42.8,116,0,0,0,0,0,0
1414,L00702,L,299.8,309.8,1544,35.6,42,0,0,0,0,0,0
1415,M00421,M,299.7,310.3,1593,50.4,209,1,1,0,0,0,0
1416,H00293,H,296.9,306.9,1520,33.9,133,0,0,0,0,0,0
1417,L00703,L,299.4,308.9,1582,24.0,53,0,0,0,0,0,0
1418,L00704,L,298.0,309.1,1738,49.4,51,0,0,0,0,0,0
1419,L00705,L,299.1,309.2,1284,53.2,237,1,1,0,0,1,0
1420,H00294,H,297.8,308.1,1239,31.8,12,0,0,0,0,0,0
1421,L00706,L,299.1,310.3,1623,59.6,193,1,0,0,1,1,0
1422,M00422,M,299.2,309.1,1826,45.8,111,0,0,0,0,0,0
1423,L00707,L,300.2,312.3,1876,44.3,55,0,0,0,0,0,0
1424,L00708,L,296.8,306.3,1293,34.8,103,0,0,0,0,0,0
1425,H00295,H,297.1,309.1,1457,50.2,174,0,0,0,0,0,0
1426,H00296,H,300.7,309.7,1242,24.8,204,1,1,0,1,0,0
1427,L00709,L,298.4,308.9,1427,36.6,192,0,0,0,0,0,0
1428,H00297,H,302.1,311.5,1762,32.7,65,0,0,0,0,0,0
1429,M00423,M,300.5,311.6,1535,26.9,67,0,0,0,0,0,0
1430,H00298,H,301.2,310.7,1463,48.6,12,0,0,0,0,0,0
1431,L00710,L,302.8,313.1,1647,43.4,29,0,0,0,0,0,0
1432,M00424,M,299.4,308.7,1378,48.0,235,1,1,0,0,0,0
1433,L00711,L,298.9,309.8,1856,37.2,75,0,0,0,0,0,0
1434,M00425,M,301.7,311.1,1539,49.9,160,0,0,0,0,0,0
1435,L00712,L,301.0,312.7,1457,40.8,165,0,0,0,0,0,0
1436,L00713,L,299.6,308.6,1655,35.3,42,0,0,0,0,0,0
1437,L00714,L,302.8,311.4,1725,33.6,111,0,0,0,0,0,0
1438,M00426,M,299.6,310.5,1857,20.2,97,0,0,0,0,0,0
1439,L00715,L,300.1,309.5,1496,51.6,2,0,0,0,0,0,0
1440,M00427,M,300.0,310.0,1755,50.5,42,1,0,0,1,0,0
1441,H00299,H,298.1,307.8,1558,69.3,72,1,0,0,1,0,0
1442,L00716,L,300.2,308.8,1415,36.7,198,0,0,0,0,0,0
1443,M00428,M,302.8,312.7,1382,33.3,131,0,0,0,0,0,0
1444,L00717,L,300.9,312.2,1318,23.0,91,1,0,0,1,0,0
1445,H00300,H,300.1,311.1,1389,49.6,233,0,0,0,0,0,0
1446,L00718,L,299.7,309.9,1761,47.3,31,0,0,0,0,0,0
1447,M00429,M,300.7,311.8,1679,55.5,0,1,0,0,1,0,0
1448,H00301,H,301.5,310.4,1289,30.8,140,0,0,0,0,0,0
1449,H00302,H,301.2,310.9,1188,47.2,35,0,0,0,0,0,0
1450,M00430,M,299.3,309.7,1315,34.8,25,0,0,0,0,0,0
1451,L00719,L,300.6,310.5,1382,53.4,204,1,1,0,0,0,0
1452,M00431,M,301.0,310.7,1477,45.4,149,0,0,0,0,0,0
1453,H00303,H,298.0,306.8,1772,24.4,87,0,0,0,0,0,0
1454,M00432,M,300.3,308.3,1428,38.7,138,0,0,0,0,0,0
1455,L00720,L,295.7,306.5,1874,20.5,24,0,0,0,0,0,0
1456,H00304,H,301.0,311.2,1201,28.4,78,0,0,0,0,0,0
1457,M00433,M,301.3,312.2,1468,29.0,172,0,0,0,0,0,0
1458,M00434,M,301.5,311.1,1695,33.6,163,0,0,0,0,0,0
1459,L00721,L,299.2,308.5,1707,37.4,101,0,0,0,0,0,0
1460,M00435,M,300.6,310.6,1470,41.6,33,0,0,0,0,0,0
1461,L00722,L,302.8,313.7,1738,41.1,161,0,0,0,0,0,0
1462,M00436,M,302.8,312.6,1700,39.8,31,0,0,0,0,0,0
1463,L00723,L,299.9,310.7,1401,43.3,101,0,0,0,0,0,0
1464,M00437,M,300.3,309.3,1600,27.5,152,0,0,0,0,0,0
1465,H00305,H,302.2,312.1,1678,40.7,194,0,0,0,0,0,0
1466,L00724,L,297.0,306.9,1415,54.3,186,0,0,0,0,0,0
1467,H00306,H,299.4,310.6,1876,38.3,120,0,0,0,0,0,0
1468,L00725,L,302.7,312.9,1370,44.9,56,0,0,0,0,0,0
1469,H00307,H,302.0,313.7,1566,44.0,106,0,0,0,0,0,0
1470,M00438,M,300.7,309.4,1288,48.6,238,0,0,0,0,0,0
1471,M00439,M,297.0,307.1,1558,42.9,156,0,0,0,0,0,0
1472,M00440,M,299.9,310.1,1324,48.5,20,0,0,0,0,0,0
1473,H00308,H,298.8,309.4,1479,45.1,72,0,0,0,0,0,0
1474,L00726,L,300.7,309.8,1220,46.6,84,0,0,0,0,0,0
1475,L00727,L,298.4,310.1,1697,44.4,20,0,0,0,0,0,0
1476,M00441,M,297.9,308.0,1609,29.9,198,0,0,0,0,0,0
1477,H00309,H,295.9,304.8,1755,28.3,174,0,0,0,0,0,0
1478,M00442,M,302.4,312.4,1468,36.5,159,0,0,0,0,0,0
1479,M00443,M,299.2,308.9,1764,55.5,149,1,0,0,1,0,0
1480,L00728,L,300.3,313.1,1545,38.3,41,0,0,0,0,0,0
1481,H00310,H,300.0,311.0,1560,43.1,10,0,0,0,0,0,0
1482,L00729,L,297.9,307.9,1960,20.3,57,0,0,0,0,0,0
1483,M00444,M,297.5,307.4,1441,41.9,97,0,0,0,0,0,0
1484,L00730,L,298.0,308.9,1783,40.9,205,1,1,0,0,0,0
1485,L00731,L,298.6,309.6,1633,13.3,239,1,1,0,1,0,0
1486,L00732,L,300.7,307.8,1423,42.9,40,0,0,0,0,0,0
1487,L00733,L,298.4,309.1,1274,23.5,85,1,0,0,1,0,0
1488,M00445,M,303.5,313.5,1331,32.7,152,0,0,0,0,0,0
1489,L00734,L,302.1,310.7,1764,49.9,143,1,0,0,1,0,0
1490,L00735,L,301.6,312.5,1884,41.6,224,0,0,0,0,0,0
1491,L00736,L,299.8,312.0,1556,35.5,193,0,0,0,0,0,0
1492,L00737,L,303.0,313.6,1566,34.7,102,0,0,0,0,0,0
1493,L00738,L,299.6,310.7,1693,35.8,107,0,0,0,0,0,0
1494,L00739,L,299.9,311.7,1552,41.6,69,0,0,0,0,0,0
1495,M00446,M,300.3,309.5,1757,28.0,161,0,0,0,0,0,0
1496,M00447,M,301.4,309.5,1596,51.2,45,0,0,0,0,0,0
1497,M00448,M,301.3,311.9,1565,28.5,47,0,0,0,0,0,0
1498,L00740,L,299.0,308.8,1398,22.7,233,1,1,0,1,0,0
1499,L00741,L,298.9,307.6,1348,49.9,36,0,0,0,0,0,0
1500,H00311,H,301.3,311.2,1168,35.6,21,0,0,0,0,0,0
1501,M00449,M,301.4,312.2,1784,40.7,79,0,0,0,0,0,0
1502,L00742,L,299.2,309.1,1508,46.5,134,0,0,0,0,0,0
1503,L00743,L,296.8,306.0,1457,32.8,174,0,0,0,0,0,0
1504,L00744,L,299.6,309.4,1168,41.4,76,0,0,0,0,0,0
1505,L00745,L,301.2,311.2,1409,46.5,112,0,0,0,0,0,0
1506,L00746,L,303.6,311.7,1383,56.4,16,0,0,0,0,0,0
1507,M00450,M,297.6,307.5,1379,34.9,2,0,0,0,0,0,0
1508,M00451,M,299.1,307.8,1604,35.4,139,0,0,0,0,0,0
1509,M00452,M,299.2,309.9,1562,45.6,197,0,0,0,0,0,0
1510,M00453,M,302.7,311.2,1265,42.1,75,1,0,1,0,0,0
1511,H00312,H,299.9,310.9,1278,38.6,202,1,1,0,0,0,0
1512,M00454,M,298.2,307.8,1278,55.9,232,1,1,0,0,1,0
1513,H00313,H,301.1,310.6,1900,23.2,18,0,0,0,0,0,0
1514,L00747,L,299.2,309.5,1836,25.8,158,0,0,0,0,0,0
1515,L00748,L,297.6,306.7,1367,23.3,114,1,0,0,1,0,0
1516,L00749,L,298.2,308.5,1168,52.0,1,0,0,0,0,0,0
1517,M00455,M,303.5,312.7,1563,45.1,236,1,1,0,0,0,0
1518,H00314,H,300.8,310.2,1547,26.3,95,0,0,0,0,0,0
1519,L00750,L,300.2,310.6,1601,38.8,127,0,0,0,0,0,0
1520,H00315,H,299.5,308.4,1686,39.7,17,0,0,0,0,0,0
1521,L00751,L,300.6,309.3,1628,17.9,54,1,0,0,1,0,0
1522,H00316,H,300.6,310.8,1314,41.9,3,0,0,0,0,0,0
1523,L00752,L,300.6,310.6,1596,28.2,149,0,0,0,0,0,0
1524,L00753,L,300.2,310.4,1708,47.1,119,0,0,0,0,0,0
1525,L00754,L,301.7,312.1,1393,28.5,77,0,0,0,0,0,0
1526,L00755,L,300.0,310.1,1597,42.2,77,0,0,0,0,0,0
1527,L00756,L,298.0,308.7,1427,52.9,228,1,1,0,0,1,0
1528,L00757,L,298.8,308.9,1937,49.7,92,1,0,0,1,0,0
1529,H00317,H,296.0,304.0,1272,45.1,33,1,0,1,0,0,0
1530,M00456,M,304.1,312.3,1769,39.2,175,0,0,0,0,0,0
1531,L00758,L,301.7,313.7,1203,25.0,126,1,0,0,1,0,0
1532,M00457,M,298.3,308.3,1896,35.6,197,0,0,0,0,0,0
1533,M00458,M,299.4,310.4,1309,37.7,106,0,0,0,0,0,0
1534,L00759,L,298.7,308.4,1575,37.0,203,0,0,0,0,0,0
1535,L00760,L,303.1,313.0,1212,24.7,151,1,0,0,1,0,0
1536,L00761,L,297.2,306.7,1268,44.3,44,0,0,0,0,0,0
1537,L00762,L,300.2,312.7,1717,28.2,122,0,0,0,0,0,0
1538,M00459,M,299.8,310.0,1743,55.5,92,1,0,0,1,0,0
1539,L00763,L,301.7,311.1,1585,41.5,137,0,0,0,0,0,0
1540,M00460,M,299.8,308.1,1686,49.8,173,0,0,0,0,0,0
1541,M00461,M,296.5,308.5,1746,49.6,163,1,0,0,1,0,0
1542,L00764,L,299.5,309.3,1401,60.8,97,0,0,0,0,0,0
1543,M00462,M,298.1,308.8,1258,41.8,50,0,0,0,0,0,0
1544,L00765,L,300.2,311.0,1535,36.1,159,0,0,0,0,0,0
1545,H00318,H,302.9,312.4,1422,36.3,159,0,0,0,0,0,0
1546,L00766,L,296.5,307.2,1615,55.0,142,1,0,0,1,0,0
1547,H00319,H,298.4,307.8,1647,26.8,136,0,0,0,0,0,0
1548,M00463,M,298.9,307.9,1401,31.2,57,0,0,0,0,0,0
1549,L00767,L,299.2,310.4,1678,42.4,163,0,0,0,0,0,0
1550,M00464,M,301.5,311.3,1668,38.5,149,0,0,0,0,0,0
1551,H00320,H,299.7,310.2,1682,49.7,12,0,0,0,0,0,0
1552,M00465,M,300.8,311.2,1456,26.6,168,0,0,0,0,0,0
1553,H00321,H,298.7,309.4,1693,39.3,107,0,0,0,0,0,0
1554,H00322,H,300.5,308.9,1642,38.1,205,1,1,0,0,0,0
1555,L00768,L,301.6,311.0,1666,29.3,153,0,0,0,0,0,0
1556,L00769,L,298.5,308.2,1873,48.8,119,1,0,0,1,0,0
1557,M00466,M,301.6,310.7,1603,39.1,127,0,0,0,0,0,0
1558,L00770,L,300.1,310.5,1416,38.7,188,0,0,0,0,0,0
1559,H00323,H,302.1,313.3,1315,31.8,43,0,0,0,0,0,0
1560,H00324,H,299.6,310.9,1763,36.3,216,1,1,0,0,0,0
1561,L00771,L,300.8,310.4,1609,29.8,85,0,0,0,0,0,0
1562,L00772,L,299.9,310.2,1872,48.6,29,1,0,0,1,0,0
1563,M00467,M,299.8,310.3,1168,50.3,76,0,0,0,0,0,0
1564,L00773,L,300.5,311.1,1720,56.8,223,1,1,0,1,1,0
1565,H00325,H,301.1,310.2,1485,44.3,164,0,0,0,0,0,0
1566,L00774,L,297.5,309.3,1467,36.6,57,0,0,0,0,0,0
1567,M00468,M,302.9,313.8,1385,35.3,82,0,0,0,0,0,0
1568,L00775,L,296.3,307.2,1717,44.9,162,0,0,0,0,0,0
1569,M00469,M,298.6,309.8,1660,42.0,121,0,0,0,0,0,0
1570,L00776,L,299.8,310.3,1309,38.3,176,0,0,0,0,0,0
1571,M00470,M,300.8,309.8,1570,37.4,186,0,0,0,0,0,0
1572,L00777,L,303.2,313.0,1679,51.7,220,1,1,0,1,1,0
1573,M00471,M,296.3,304.6,1573,35.7,134,0,0,0,0,0,0
1574,H00326,H,299.0,309.4,1759,53.5,34,1,0,0,1,0,0
1575,L00778,L,295.7,305.6,1479,41.8,166,0,0,0,0,0,0
1576,L00779,L,300.1,310.0,1168,36.3,5,0,0,0,0,0,0
1577,L00780,L,300.5,311.7,1575,32.1,77,0,0,0,0,0,0
1578,M00472,M,303.2,312.7,1574,38.5,219,1,1,0,0,0,0
1579,M00473,M,300.2,310.0,1600,45.0,64,0,0,0,0,0,0
1580,M00474,M,302.1,312.1,1759,36.2,109,0,0,0,0,0,0
1581,L00781,L,301.2,309.3,1168,48.5,84,1,0,1,0,0,0
1582,L00782,L,299.1,308.9,1490,35.7,154,0,0,0,0,0,0
1583,M00475,M,297.2,304.7,1353,38.8,213,1,1,1,0,0,0
1584,L00783,L,300.6,310.0,1296,27.1,138,0,0,0,0,0,0
1585,H00327,H,297.0,307.9,1523,45.6,8,0,0,0,0,0,0
1586,L00784,L,302.6,313.0,1678,37.3,137,0,0,0,0,0,0
1587,M00476,M,299.7,309.1,1598,55.8,181,1,0,0,1,0,0
1588,L00785,L,302.4,312.4,1400,47.0,42,0,0,0,0,0,0
1589,L00786,L,299.0,308.0,1508,40.8,119,0,0,0,0,0,0
1590,M00477,M,300.5,310.5,1723,52.3,49,1,0,0,1,0,0
1591,M00478,M,300.4,313.3,1674,44.1,112,0,0,0,0,0,0
1592,H00328,H,299.9,311.8,1427,50.1,173,0,0,0,0,0,0
1593,L00787,L,299.1,309.2,1414,31.4,62,0,0,0,0,0,0
1594,L00788,L,300.8,310.9,1194,44.6,176,0,0,0,0,0,0
1595,M00479,M,298.1,307.2,1452,45.0,230,1,1,0,0,0,0
1596,M00480,M,297.6,306.8,1190,24.6,222,1,1,0,1,0,0
1597,L00789,L,302.5,312.8,1951,55.1,223,1,0,0,1,1,0
1598,L00790,L,301.5,310.9,1366,28.4,158,0,0,0,0,0,0
1599,L00791,L,300.1,311.0,1759,27.0,190,0,0,0,0,0,0
1600,H00329,H,303.3,314.9,1901,11.5,135,1,0,0,1,0,0
1601,L00792,L,299.5,309.8,1581,44.7,167,0,0,0,0,0,0
1602,L00793,L,302.6,312.7,1517,23.6,187,0,0,0,0,0,0
1603,L00794,L,300.4,308.7,1273,34.8,178,1,0,1,0,0,0
1604,L00795,L,298.0,308.7,1437,48.4,132,0,0,0,0,0,0
1605,L00796,L,303.7,312.6,1858,41.9,158,0,0,0,0,0,0
1606,M00481,M,302.0,311.6,1608,33.8,134,0,0,0,0,0,0
1607,L00797,L,299.8,310.7,1543,24.1,172,0,0,0,0,0,0
1608,H00330,H,301.5,312.5,1800,38.9,46,0,0,0,0,0,0
1609,L00798,L,299.2,308.7,1677,48.6,141,0,0,0,0,0,0
1610,M00482,M,301.7,311.2,1508,47.0,24,0,0,0,0,0,0
1611,H00331,H,295.2,304.5,1581,57.9,84,1,0,0,1,0,0
1612,M00483,M,298.0,306.8,1384,33.5,174,0,0,0,0,0,0
1613,M00484,M,302.0,311.3,1425,26.8,92,0,0,0,0,0,0
1614,L00799,L,299.5,307.9,1496,43.1,173,0,0,0,0,0,0
1615,L00800,L,300.4,311.1,1649,42.1,172,0,0,0,0,0,0
1616,M00485,M,297.3,307.7,1288,40.0,158,0,0,0,0,0,0
1617,H00332,H,303.7,314.3,1553,32.5,51,0,0,0,0,0,0
1618,M00486,M,302.4,311.4,1460,13.5,126,1,0,0,1,0,0
1619,M00487,M,299.6,308.4,1357,29.9,3,0,0,0,0,0,0
1620,M00488,M,299.2,309.2,1461,45.6,117,0,0,0,0,0,0
1621,L00801,L,302.1,312.1,1168,42.8,232,1,1,0,0,0,0
1622,L00802,L,304.0,313.8,1386,49.7,45,0,0,0,0,0,0
1623,M00489,M,301.9,311.6,1318,43.5,156,0,0,0,0,0,0
1624,H00333,H,304.3,316.1,1482,47.4,176,0,0,0,0,0,0
1625,L00803,L,298.2,308.6,1168,47.6,192,0,0,0,0,0,0
1626,M00490,M,298.4,310.3,1576,40.2,95,0,0,0,0,0,0
1627,L00804,L,297.6,308.9,1719,40.3,0,0,0,0,0,0,0
1628,M00491,M,300.9,312.6,1514,10.9,67,1,0,0,1,0,0
1629,L00805,L,300.4,309.3,1637,33.4,211,1,1,0,0,0,0
1630,L00806,L,299.7,310.3,1435,33.9,186,0,0,0,0,0,0
1631,M00492,M,301.6,311.2,1227,38.9,231,1,1,0,0,0,0
1632,L00807,L,302.5,310.8,1538,30.7,164,0,0,0,0,0,0
1633,M00493,M,296.9,308.4,1674,49.4,77,0,0,0,0,0,0
1634,M00494,M,298.8,308.5,1273,31.2,121,0,0,0,0,0,0
1635,H00334,H,301.6,310.6,1444,51.0,179,0,0,0,0,0,0
1636,L00808,L,299.1,308.6,1488,30.4,118,0,0,0,0,0,0
1637,L00809,L,298.4,307.6,2108,34.0,77,0,0,0,0,0,0
1638,L00810,L,302.0,311.3,1582,33.2,129,0,0,0,0,0,0
1639,H00335,H,297.4,307.2,1168,35.0,20,0,0,0,0,0,0
1640,H00336,H,299.4,311.1,1168,51.8,28,0,0,0,0,0,0
1641,M00495,M,300.7,310.0,1684,36.7,75,0,0,0,0,0,0
1642,H00337,H,298.9,310.5,2035,37.0,81,0,0,0,0,0,0
1643,M00496,M,301.6,312.4,1481,32.6,165,0,0,0,0,0,0
1644,M00497,M,298.9,309.3,1469,37.4,232,0,0,0,0,0,0
1645,L00811,L,302.8,313.6,1624,42.2,159,0,0,0,0,0,0
1646,M00498,M,299.7,309.8,1378,37.8,168,0,0,0,0,0,0
1647,L00812,L,301.3,312.6,1168,38.5,21,0,0,0,0,0,0
1648,H00338,H,301.5,312.1,1745,50.2,227,1,0,0,1,0,0
1649,M00499,M,298.7,307.1,1415,42.7,169,0,0,0,0,0,0
1650,M00500,M,295.9,306.2,1748,28.5,139,0,0,0,0,0,0
1651,L00813,L,300.7,311.5,1385,39.1,56,0,0,0,0,0,0
1652,L00814,L,300.1,309.9,1562,34.6,212,1,1,0,0,0,0
1653,L00815,L,301.1,311.2,1708,45.2,7,0,0,0,0,0,0
1654,L00816,L,299.5,308.9,1752,41.0,155,0,0,0,0,0,0
1655,L00817,L,299.1,307.8,1584,51.3,56,0,0,0,0,0,0
1656,H00339,H,304.0,312.5,1574,32.6,180,0,0,0,0,0,0
1657,M00501,M,297.1,305.5,1661,38.1,213,1,1,0,0,0,0
1658,L00818,L,301.5,312.1,1630,29.4,207,0,0,0,0,0,0
1659,L00819,L,298.9,306.4,1279,39.6,203,1,0,1,0,0,0
1660,L00820,L,299.3,308.7,1283,24.6,16,1,0,0,1,0,0
1661,M00502,M,299.4,308.6,1168,43.2,20,0,0,0,0,0,0
1662,M00503,M,298.4,308.1,1691,39.4,50,0,0,0,0,0,0
1663,H00340,H,301.1,309.3,1458,41.6,134,0,0,0,0,0,0
1664,L00821,L,302.8,313.2,1702,47.9,188,0,0,0,0,0,0
1665,H00341,H,300.9,309.7,1618,42.2,211,0,0,0,0,0,0
1666,H00342,H,300.2,311.3,1337,27.2,227,0,0,0,0,0,0
1667,L00822,L,298.0,307.4,1513,34.4,53,0,0,0,0,0,0
1668,H00343,H,301.0,310.9,1447,39.2,168,0,0,0,0,0,0
1669,L00823,L,304.3,314.3,1416,36.7,59,0,0,0,0,0,0
1670,H00344,H,299.2,309.5,1721,37.9,43,0,0,0,0,0,0
1671,L00824,L,299.2,309.3,2040,56.2,76,1,0,0,1,0,0
1672,H00345,H,298.9,308.5,1761,41.0,232,1,1,0,0,0,0
1673,H00346,H,299.0,309.4,1532,43.8,28,0,0,0,0,0,0
1674,H00347,H,294.5,305.0,1789,19.9,170,0,0,0,0,0,0
1675,M00504,M,300.8,310.0,1880,47.5,164,1,0,0,1,0,0
1676,L00825,L,298.3,308.7,1259,68.5,60,1,0,0,1,0,0
1677,L00826,L,296.8,308.0,1782,53.5,186,1,0,0,1,0,0
1678,L00827,L,301.5,312.2,1691,35.6,60,0,0,0,0,0,0
1679,L00828,L,297.8,308.8,1775,62.8,71,1,0,0,1,0,0
1680,M00505,M,299.3,309.5,1700,40.3,19,0,0,0,0,0,0
1681,L00829,L,302.9,312.0,1492,43.1,171,0,0,0,0,0,0
1682,H00348,H,297.2,306.4,1944,37.3,55,0,0,0,0,0,0
1683,M00506,M,296.9,307.3,1605,37.1,175,0,0,0,0,0,0
1684,H00349,H,300.5,311.5,1451,17.5,73,1,0,0,1,0,0
1685,L00830,L,302.3,315.1,1639,47.9,142,0,0,0,0,0,0
1686,H00350,H,296.9,307.8,1732,37.0,203,1,1,0,0,0,0
1687,H00351,H,300.8,309.6,1556,38.1,183,0,0,0,0,0,0
1688,L00831,L,301.2,310.4,1616,42.7,183,0,0,0,0,0,0
1689,M00507,M,295.9,308.2,1555,35.9,45,0,0,0,0,0,0
1690,M00508,M,301.6,311.4,1405,42.6,184,0,0,0,0,0,0
1691,L00832,L,301.8,311.8,1373,52.0,44,0,0,0,0,0,0
1692,M00509,M,299.4,308.4,1257,44.0,207,0,0,0,0,0,0
1693,L00833,L,302.5,314.1,1841,38.5,41,0,0,0,0,0,0
1694,L00834,L,302.3,312.8,1493,38.8,189,0,0,0,0,0,0
1695,L00835,L,300.2,309.4,1168,42.0,7,0,0,0,0,0,0
1696,L00836,L,299.1,308.1,1617,31.7,83,0,0,0,0,0,0
1697,L00837,L,298.1,308.4,1613,42.1,13,0,0,0,0,0,0
1698,L00838,L,299.9,310.0,1168,46.8,228,0,0,0,0,0,0
1699,H00352,H,301.1,312.0,1371,40.9,25,0,0,0,0,0,0
1700,M00510,M,299.4,309.9,1362,35.8,101,0,0,0,0,0,0
1701,H00353,H,295.6,305.3,1389,37.1,40,0,0,0,0,0,0
1702,L00839,L,302.5,312.0,1780,46.5,236,0,0,0,0,0,0
1703,L00840,L,300.4,310.2,1508,29.0,28,0,0,0,0,0,0
1704,M00511,M,299.2,308.7,1452,31.8,190,0,0,0,0,0,0
1705,L00841,L,301.7,311.6,1762,23.9,12,0,0,0,0,0,0
1706,L00842,L,303.0,313.1,1637,40.3,97,0,0,0,0,0,0
1707,M00512,M,294.4,303.5,1189,48.6,213,1,1,0,0,0,0
1708,L00843,L,300.9,311.5,1414,53.3,236,1,0,0,0,1,0
1709,M00513,M,297.1,306.8,1602,55.5,217,1,1,0,1,1,0
1710,M00514,M,301.0,310.2,1351,33.1,225,0,0,0,0,0,0
1711,L00844,L,300.3,309.9,1943,42.5,186,0,0,0,0,0,0
1712,L00845,L,301.3,311.5,1560,36.0,46,0,0,0,0,0,0
1713,M00515,M,299.0,309.1,1387,56.5,215,1,1,0,0,1,0
1714,L00846,L,296.3,306.7,1313,53.0,20,0,0,0,0,0,0
1715,L00847,L,299.1,310.0,1723,41.7,94,0,0,0,0,0,0
1716,H00354,H,300.8,312.1,1408,33.8,11,0,0,0,0,0,0
1717,L00848,L,302.0,312.3,1613,5.5,105,1,0,0,1,0,0
1718,M00516,M,297.7,306.6,1307,25.7,23,0,0,0,0,0,0
1719,H00355,H,302.1,311.8,1552,21.5,20,1,0,0,1,0,0
1720,L00849,L,298.7,307.7,1410,25.5,3,0,0,0,0,0,0
1721,L00850,L,300.7,312.4,1474,58.8,24,1,0,0,1,0,0
1722,L00851,L,299.0,311.0,1378,27.0,7,0,0,0,0,0,0
1723,L00852,L,300.4,311.0,1743,29.4,163,0,0,0,0,0,0
1724,L00853,L,301.8,312.6,1439,30.8,33,0,0,0,0,0,0
1725,M00517,M,297.5,307.8,1509,66.0,113,1,0,0,1,0,0
1726,L00854,L,298.6,309.0,1518,39.4,49,0,0,0,0,0,0
1727,M00518,M,300.4,308.8,1860,49.9,237,1,1,0,1,0,0
1728,H00356,H,304.8,314.7,1716,41.8,90,0,0,0,0,0,0
1729,H00357,H,298.3,307.4,1696,20.2,27,0,0,0,0,0,0
1730,M00519,M,304.1,314.4,1222,55.3,61,0,0,0,0,0,0
1731,L00855,L,304.0,313.9,1406,44.0,92,0,0,0,0,0,0
1732,M00520,M,299.8,311.8,1775,38.8,126,0,0,0,0,0,0
1733,M00521,M,299.4,310.3,1303,57.6,220,1,0,0,0,1,0
1734,L00856,L,298.6,308.9,1554,36.5,201,0,0,0,0,0,0
1735,L00857,L,299.9,309.6,1324,38.6,43,0,0,0,0,0,0
1736,H00358,H,297.2,308.9,1345,36.5,159,0,0,0,0,0,0
1737,L00858,L,299.8,309.8,1874,50.8,7,1,0,0,1,0,0
1738,L00859,L,303.0,313.3,1681,48.1,181,0,0,0,0,0,0
1739,L00860,L,298.8,308.8,1734,42.8,144,0,0,0,0,0,0
1740,L00861,L,299.5,309.1,1694,29.5,139,0,0,0,0,0,0
